Score,Source IP,Destination IP,Connections,Avg Bytes,Intvl Range,Size Range,Top Intvl,Top Size,Top Intvl Count,Top Size Count,Intvl Skew,Size Skew,Intvl Dispersion,Size Dispersion
0.527,66.240.219.146,192.168.23.89,22,710,394,1084,1,776,6,2,0,-0.827586,0,138
0.526,37.235.1.174,192.168.23.89,32,73,129215,7,4201,72,3,14,0.749851,0,8403,3
0.526,221.131.165.23,192.168.23.89,130,188,96413,1899,1,60,15,90,0.983283,0,26,0
0.525,103.67.235.104,192.168.23.89,54,1444,1450,76,19792,1450,2,14,0.0801688,0.5,124,8
0.525,162.158.83.73,192.168.23.89,30,70,377512,4,1,69,5,17,0.850004,0,2897,0
0.525,185.220.102.6,192.168.23.89,30,270,369201,1911,7,40,8,8,0.363636,0.85,8,12
0.524,67.100.88.28,192.168.23.89,30,75,603808,7,5,73,3,18,0.860622,0,11930,0
0.524,5.8.10.202,192.168.23.89,186,651,165202,1292,1,435,102,21,0,0.852982,0,355
0.524,51.178.17.63,192.168.23.89,160,180,913506,1965,84,60,14,121,0.861111,0,63,0
0.524,213.211.50.2,192.168.23.89,21,94,426436,22,2,88,1,5,0.130982,0.538462,123970,6
0.523,130.207.129.215,192.168.23.89,22,64,562250,11,1,68,2,8,0.834098,0,26163,1
0.523,192.168.23.89,173.201.73.46,21,249,368791,0,1788,0,1,21,-0.864344,0,81386,0
0.523,172.253.211.65,192.168.23.89,22,80,117141,22,1,87,1,7,-0.268692,-0.5,29322,3
0.523,192.168.23.89,161.69.31.99,22,124,496709,0,1051,0,1,22,-0.864504,0,69436,0
0.523,172.253.0.4,192.168.23.89,21,84,460910,13,1,84,2,10,0.768485,0,4560,3
0.522,45.146.164.211,192.168.23.89,34,120,26512,0,18663,120,1,34,0.866576,0,3723,0
0.522,37.9.71.233,192.168.23.89,45,74,312490,7,1,76,2,21,0.779146,0,14734,3
0.522,62.94.0.33,192.168.23.89,28,75,306206,7,1,73,2,17,0.871092,0,15410,0
0.522,172.253.206.34,192.168.23.89,23,82,211071,11,1,84,2,11,0.83832,0,5753,1
0.521,137.82.1.1,192.168.23.89,32,91,504504,27,1,85,5,20,0.878234,0,3335,0
0.521,138.246.253.131,192.168.23.89,266,67,121187,80,1,76,30,93,0.783198,0,443,3
0.521,180.76.160.46,192.168.23.89,151,140,793096,1929,109,60,15,122,0.878788,0,35,0
0.521,178.39.218.49,192.168.23.89,53,293,841,1873,7,60,4,26,-0.929329,0,21,8
0.52,145.102.6.43,192.168.23.89,281,74,81119,9,1,76,13,76,0.320956,-0.5,1229,2
0.52,192.168.23.89,162.159.1.33,26,236,445632,0,1,0,1,26,0.882163,0,10627,0
0.52,144.228.70.2,192.168.23.89,43,76,261472,11,1,80,2,22,0.883264,0,9435,0
0.52,138.246.253.128,192.168.23.89,302,74,114336,13,1,73,20,99,0.791963,0,515,3
0.52,185.142.236.43,192.168.23.89,73,705,417485,1499,1,84,26,6,0.846154,0.00175131,1,286
0.52,74.125.74.3,192.168.23.89,22,79,613283,23,499,73,1,6,0.388875,-0.272727,7706,7
0.52,192.168.23.89,123.19.129.66,27,140,1054,1416,175,88,3,26,-0.882979,0,175,0
0.519,192.168.23.89,52.66.6.38,23,120,342484,0,18602,0,1,23,0.891055,0,18463,0
0.519,192.168.23.89,216.126.231.135,21,109,279204,0,1023,0,1,21,0.888185,0,10889,0
0.519,192.99.6.226,192.168.23.89,138,535,232224,2082,6,156,31,48,0.818182,0,2,59
0.519,192.168.23.89,23.211.61.67,26,87,412732,0,7824,0,1,26,0.889581,0,40717,0
0.518,172.253.1.5,192.168.23.89,26,83,266835,19,2,84,3,14,0.894477,0,4538,0
0.518,18.197.125.181,192.168.23.89,32,1035,367235,1071,1,543,9,2,0,-0.884417,0,875
0.518,192.168.23.89,184.26.160.67,44,87,291511,0,20998,0,1,44,0.897829,0,19125,0
0.518,185.220.102.8,192.168.23.89,27,294,330773,2171,7,40,6,8,0.428571,0.857143,7,12
0.517,143.215.172.67,192.168.23.89,24,60,631485,8,1,61,2,10,0.867208,0,7164,1
0.517,130.207.0.69,192.168.23.89,25,64,432218,7,1,65,1,8,0.806253,0,35255,3
0.516,138.246.253.129,192.168.23.89,296,74,86147,13,1,73,21,88,0.8116,0,480,3
0.516,218.92.0.171,192.168.23.89,114,96,985022,1955,1,0,29,49,0.674419,0,7,60
0.515,74.125.74.10,192.168.23.89,29,80,447624,16,1,80,1,10,0.511878,-0.272727,6334,4
0.515,35.181.112.20,192.168.23.89,40,1023,267945,1024,1,541,11,4,0,-0.903093,0,913
0.515,89.40.70.51,192.168.23.89,229,64,321054,31,1,71,37,184,0.914638,0,406,0
0.515,18.229.73.207,192.168.23.89,32,1056,183818,1127,1,530,14,2,0,-0.906929,0,777
0.514,192.168.23.89,194.169.218.15,222,316,271094,80,4030,0,1,221,0.918382,0,13870,0
0.514,185.100.87.251,192.168.23.89,92,479,3,816,1,112,5,46,0,-0.915301,0,701
0.514,221.181.185.151,192.168.23.89,101,189,98339,2555,1,60,11,70,0.988276,0,28,0
0.513,221.181.185.140,192.168.23.89,299,160,113798,2095,1,60,32,210,0.990938,0,28,0
0.513,218.92.0.247,192.168.23.89,126,127,959720,2031,1,0,28,47,0.757576,0,5,60
0.513,117.2.22.85,192.168.23.89,26,280,1618,1913,173,60,3,17,0.924324,0,165,0
0.512,106.75.141.22,192.168.23.89,140,193,885866,1877,68,60,10,96,0.930556,0,31,0
0.512,216.200.152.250,192.168.23.89,22,1532,160795,332,254,1517,1,5,-0.348009,0.5,43685,2
0.511,130.207.129.211,192.168.23.89,26,62,245140,12,1,68,1,12,-0.545837,0.2,113599,6
0.511,88.198.139.2,192.168.23.89,47,73,667813,7,1,73,5,21,0.907297,0,3629,1
0.511,192.168.23.89,185.206.180.169,22,206,371843,0,4624,0,1,22,-0.939627,0,74086,0
0.511,2.57.122.97,192.168.23.89,26,322,359462,1316,2,80,1,14,0.937381,0,3185,0
0.511,123.19.129.66,192.168.23.89,34,191,1046,1913,175,60,3,26,0.935484,0,151,0
0.511,68.183.229.218,192.168.23.89,106,121,48646,1853,42,60,8,96,0.935484,0,39,0
0.51,172.253.12.3,192.168.23.89,22,85,215266,19,1,84,4,10,0.911561,0,5780,1
0.51,42.194.146.17,192.168.23.89,23,229,512,1789,135,60,3,12,-0.942857,0,71,0
0.51,23.228.109.147,192.168.23.89,72,597,349395,121,1,611,7,34,0.651195,0,8319,9
0.51,192.241.169.184,192.168.23.89,36,273,464,2029,408,60,4,19,-0.942408,0,38,0
0.509,130.207.0.76,192.168.23.89,35,62,375767,12,1,62,3,8,0.680475,-0.142857,27513,4
0.509,74.85.65.133,192.168.23.89,48,76,424738,11,1,73,3,20,0.999863,-0.714286,6,1
0.509,108.162.218.67,192.168.23.89,23,71,477876,9,1,69,4,10,0.351638,-0.5,1978,3
0.509,137.118.1.32,192.168.23.89,23,76,339817,8,2,73,2,12,-0.947879,0,85283,0
0.509,192.168.23.89,200.217.57.203,26,317,402104,1960,707,88,1,22,0.947246,0,234,0
0.508,172.68.53.22,192.168.23.89,366,71,70894,79,1,69,65,162,0.361288,-0.5,1706,3
0.508,130.207.129.203,192.168.23.89,29,65,520735,7,1,62,3,12,0.920071,0,6959,1
0.507,192.168.23.89,156.154.101.3,24,390,286814,0,8460,0,1,24,-0.963471,0,78746,0
0.507,192.168.23.89,64.99.96.33,24,75,412615,0,1085,0,1,24,0.963097,0,11535,0
0.507,210.80.58.3,192.168.23.89,29,94,287803,24,1,85,6,14,-0.927297,0,80815,1
0.507,185.206.118.62,192.168.23.89,40,388,919,1409,324,60,4,19,-0.966102,0,11,20
0.506,130.207.0.66,192.168.23.89,29,63,289271,7,1,62,3,12,0.932978,0,6013,1
0.504,103.67.248.66,192.168.23.89,25,75,138508,0,19424,75,1,25,0.98059,0,338,0
0.504,172.253.0.2,192.168.23.89,26,84,244225,13,2,84,2,11,0.885956,0,4568,3
0.504,34.230.156.67,192.168.23.89,24,1016,304350,987,1,545,5,2,0,-0.969989,0,909
0.504,172.253.2.5,192.168.23.89,23,83,176105,23,11,84,2,10,0.740144,-0.142857,11087,3
0.503,221.181.185.198,192.168.23.89,222,156,117124,1883,1,60,28,177,0.988982,0,41,0
0.503,103.67.248.67,192.168.23.89,31,75,99224,0,19756,75,2,31,0.983207,0,256,0
0.503,222.187.239.51,192.168.23.89,47,62,49324,80,28088,80,6,35,-0.982721,0,33,0
0.503,130.207.0.68,192.168.23.89,34,63,253977,10,4,68,2,12,-0.143589,0.714286,60897,4
0.503,176.111.173.13,192.168.23.89,85,290,433139,314,1376,286,3,72,0.98017,0,108,0
0.502,12.121.116.87,192.168.23.89,50,76,257789,7,1,73,5,25,-0.769927,0,86522,7
0.502,52.8.52.4,192.168.23.89,38,64,148792,10,1165,62,1,15,0.896982,0,4279,3
0.502,143.215.172.83,192.168.23.89,24,61,434780,11,4,58,2,15,0.991547,0,1255,0
0.502,172.253.0.5,192.168.23.89,23,85,178821,11,4,84,2,11,0.894658,0,4532,3
0.501,108.162.244.204,192.168.23.89,128,70,86767,7,1,69,10,96,0.998752,0,32,0
0.501,204.13.152.2,192.168.23.89,26,77,491993,7,1,80,6,14,0.999008,0,41,0
0.501,13.228.104.57,192.168.23.89,32,1034,431711,1040,1,542,13,3,0,-0.987642,0,956
0.5,208.111.1.1,192.168.23.89,42,77,259938,8,1,80,3,28,0.999269,0,40,0
0.5,172.253.11.1,192.168.23.89,27,85,167571,21,2,84,3,14,0.99905,0,46,0
0.5,172.253.1.1,192.168.23.89,21,84,258168,11,2,84,4,11,0.999454,0,36,0
0.5,23.129.64.230,192.168.23.89,23,478,367042,1629,1,52,3,6,0.586207,0.0175439,12,348
0.499,69.28.97.4,192.168.23.89,47,96,421290,23,1,85,2,21,0.398073,-0.391304,20805,7
0.499,193.118.53.194,192.168.23.89,35,439,296469,1036,5,132,7,10,0.999965,0,4,28
0.499,130.207.0.86,192.168.23.89,41,62,259578,13,1,65,4,12,0.999885,-0.714286,7,2
0.499,103.108.187.105,192.168.23.89,75,244,1017,1873,7,60,15,27,0.00636943,0,78,60
0.499,172.104.242.173,192.168.23.89,32,454,214848,668,7,668,2,21,0.997119,0,83,0
0.499,193.118.53.202,192.168.23.89,34,449,243754,935,5,132,9,11,0.999958,0,4,28
0.496,159.203.13.120,192.168.23.89,31,298,1156,1449,9,60,3,14,0.0243902,0,182,44
0.495,192.168.23.89,218.92.0.184,34,448,538367,1112,111,264,1,17,-0.026599,0,4149,88
0.495,172.253.2.3,192.168.23.89,26,83,176130,19,6,84,2,11,0.935475,0,2675,3
0.494,74.125.46.2,192.168.23.89,36,79,273438,17,1,80,1,12,0.547238,-0.272727,4553,7
0.493,143.215.172.70,192.168.23.89,25,62,347294,12,1,62,1,8,0.950499,0,24560,3
0.492,119.45.12.105,192.168.23.89,45,1062,5923,1421,5,1345,8,14,0.030303,0,77,136
0.492,3.0.115.255,192.168.23.89,33,878,694309,1464,1,104,8,5,0.111111,0.805789,4,440
0.489,116.203.183.234,192.168.23.89,436,72,36252,13,1,72,63,151,0.779948,0.2,385,3
0.487,138.246.253.24,192.168.23.89,24,1080,391146,1118,379,1184,1,4,-0.0875464,-0.727273,15230,8
0.487,138.246.253.21,192.168.23.89,86,74,36749,13,1,76,5,26,0.985775,0,36,3
0.485,209.51.161.14,192.168.23.89,161,73,111893,19,4200,75,37,79,0.999524,0,177,3
0.485,172.253.12.4,192.168.23.89,26,84,229492,19,1,84,2,12,0.996806,0,57,3
0.485,172.253.0.3,192.168.23.89,28,85,346174,11,2,84,4,13,0.998876,0,50,3
0.485,49.234.219.31,192.168.23.89,93,1029,2748,1533,5,1345,10,36,-0.0731707,0,66,52
0.484,172.68.53.20,192.168.23.89,342,75,80630,348,1,72,21,104,0.509809,-0.5,1286,3
0.484,209.141.60.60,192.168.23.89,60,353,89406,590,1,84,2,30,0.0993994,0,15702,538
0.483,66.240.192.138,192.168.23.89,35,726,203818,1429,1,477,4,2,0.953846,-0.044316,3,270
0.483,119.45.177.140,192.168.23.89,71,239,706,1913,185,60,8,35,-0.940741,0,5,44
0.482,119.187.147.110,192.168.23.89,48,116,503,1569,9,44,19,20,0.942857,0,5,44
0.482,106.54.179.83,192.168.23.89,49,83,370324,16,1,84,5,12,0.841048,0.142857,716,4
0.481,35.183.60.188,192.168.23.89,29,922,773569,1467,5,104,4,3,0,0.979466,4,442
0.48,120.92.38.249,192.168.23.89,105,149,2311,1553,7,60,48,47,0.858407,0,8,60
0.477,119.29.91.228,192.168.23.89,52,308,1328,2172,243,60,5,21,-0.90625,0,7,60
0.476,172.68.53.16,192.168.23.89,416,78,75240,10,1,75,20,192,0.558149,-0.5,1417,3
0.474,108.162.220.104,192.168.23.89,24,153,174015,233,1,73,2,8,0,0.939914,51,7
0.474,27.72.113.239,192.168.23.89,45,113,162,1793,9,48,20,19,0.958904,0,6,48
0.473,108.162.214.179,192.168.23.89,64,148,261511,233,1,73,3,24,0.00302262,0.939914,85758,7
0.471,138.246.253.130,192.168.23.89,265,66,118650,80,1,76,29,86,0.785355,-0.333333,389,2
0.471,199.30.231.15,192.168.23.89,22,72,314956,9,1,76,5,9,0.883512,0.2,8494,3
0.47,192.168.23.89,54.171.230.55,26,1079,153900,80,1,0,2,13,-0.18588,0,41086,80
0.47,186.96.113.26,192.168.23.89,82,165,859,1373,7,60,34,32,0.947598,0,7,60
0.469,221.181.185.150,192.168.23.89,79,259,67218,1883,5,0,10,30,0.625,-0.333333,7,40
0.468,74.125.46.140,192.168.23.89,37,80,608546,18,5,80,1,13,0.704113,-0.272727,1900,7
0.467,143.215.172.81,192.168.23.89,27,61,581836,12,4,68,3,8,-0.707063,0.4,48350,3
0.467,103.215.230.71,192.168.23.89,110,212,561,1869,7,60,45,43,0.932203,0,8,76
0.467,65.49.206.125,192.168.23.89,23,362,1144,1501,6,60,2,11,-0.951493,0,34,8
0.464,192.168.23.89,34.249.145.219,26,1079,166050,80,1,0,2,13,0.221438,0,41931,80
0.464,212.129.247.82,192.168.23.89,34,82,404221,12,1,76,2,10,0.969496,-0.0909091,1050,5
0.461,116.203.186.235,192.168.23.89,690,73,39661,13,1,72,76,191,0.813893,0.333333,217,3
0.461,181.209.159.166,192.168.23.89,90,518,796432,1461,5,60,6,36,0.613108,0,203,20
0.461,159.75.16.61,192.168.23.89,117,1098,1163,1773,5,1345,11,40,-0.216374,0,98,60
0.461,221.130.59.248,192.168.23.89,68,217,1221,1345,212,100,5,30,-0.935135,0,9,60
0.46,130.207.0.83,192.168.23.89,32,62,374651,11,4,58,4,10,-0.46656,-0.714286,87613,2
0.46,143.215.172.79,192.168.23.89,31,62,328379,12,1,65,2,8,-0.749609,-0.4,62514,3
0.46,130.207.0.72,192.168.23.89,27,63,637226,13,1,56,1,5,-0.337917,0.714286,64513,6
0.458,81.37.72.202,192.168.23.89,71,1243,230545,1690,5,1570,7,17,0.175439,-0.0545455,257,104
0.458,200.116.188.62,192.168.23.89,159,171,174,1929,7,60,45,67,-0.854167,0,12,60
0.456,221.181.185.135,192.168.23.89,662,262,127100,2999,5,0,98,325,0.909091,0.230769,4,40
0.456,199.30.231.13,192.168.23.89,32,72,275143,9,1,76,9,13,0.970625,0.2,801,3
0.456,174.138.6.46,192.168.23.89,58,254,585,1148,6,60,7,29,-0.908046,0,22,20
0.455,12.121.116.91,192.168.23.89,41,76,603862,7,1,73,5,20,0.780598,-0.428571,9415,2
0.455,180.76.235.75,192.168.23.89,53,204,824,1681,136,60,7,23,-0.951807,0.185185,4,44
0.454,52.53.176.148,192.168.23.89,33,62,316265,13,1,62,2,9,0.882722,0.333333,5099,2
0.453,13.57.250.71,192.168.23.89,29,63,364287,8,5,62,1,9,0.887777,-0.333333,24588,2
0.452,222.187.222.55,192.168.23.89,286,254,104555,2363,6,0,26,128,0.657143,-0.333333,9,40
0.452,81.70.222.231,192.168.23.89,54,306,1163,1981,11,60,4,27,-0.959839,0,10,44
0.452,184.105.247.196,192.168.23.89,29,731,329597,774,1,739,1,4,0.0742857,0.205882,94,41
0.451,182.253.119.50,192.168.23.89,88,200,624,1913,7,60,26,33,0.298013,0,53,60
0.449,81.161.63.253,192.168.23.89,138,387,96589,1320,1,164,11,24,0.999874,-0.173913,4,108
0.449,62.138.2.160,192.168.23.89,110,810,743874,1688,1,73,20,44,0.983927,-0.0926431,7,776
0.449,41.226.25.4,192.168.23.89,45,586,507542,5071,1,0,9,13,0.375,0.732794,6,132
0.449,129.146.190.190,192.168.23.89,22,274,645571,855,5,80,8,10,0.347826,-0.460815,15,233
0.448,129.213.161.37,192.168.23.89,44,325,546,2045,8,60,4,19,-0.130769,0.185185,147,52
0.446,140.143.22.129,192.168.23.89,83,230,1067,1925,162,60,7,32,-0.927007,0,12,60
0.445,205.185.122.102,192.168.23.89,56,351,79446,581,1,80,1,28,0.332684,0,8845,541
0.444,23.129.64.235,192.168.23.89,21,326,545781,1057,5,52,3,10,0.1875,0.686747,14,52
0.441,202.153.37.194,192.168.23.89,274,139,204,1545,7,60,129,130,0.76,-0.4,6,52
0.44,66.240.236.119,192.168.23.89,45,637,90555,1435,1,52,4,2,0.991693,-0.234973,4,323
0.439,192.168.23.89,218.92.0.247,21,442,963975,1144,421,352,1,7,0.364025,0,2188,88
0.438,192.168.23.89,103.108.187.105,40,343,876,1620,99,352,2,15,0.0387597,-0.333333,64,88
0.438,81.70.92.101,192.168.23.89,62,253,1308,1697,7,60,4,28,-0.938462,0.037037,12,52
0.437,143.215.172.69,192.168.23.89,32,63,300223,11,1,58,3,10,0.85655,-0.4,15913,4
0.436,137.74.213.130,192.168.23.89,23,80,297814,18,1,73,2,5,0.999346,0.2,51,6
0.436,202.102.144.121,192.168.23.89,22,366,483201,1791,30,120,4,7,0.887209,0,2937,16
0.435,192.168.23.89,221.181.185.143,77,1551,94845,2328,115,2196,1,33,0.358272,0,5000,80
0.435,141.98.80.82,192.168.23.89,25,392,345796,2069,5,116,3,9,0.4,0.724138,8,64
0.434,218.92.0.157,192.168.23.89,48,302,559654,2756,5,0,8,18,0.68,0.555556,5,40
0.434,52.178.155.67,192.168.23.89,108,180,931,1913,7,60,45,46,0.857143,-0.8,11,12
0.433,74.125.46.10,192.168.23.89,22,79,229647,21,274,80,1,9,0.783899,-0.4,11185,7
0.433,111.230.175.183,192.168.23.89,93,1154,3049,1485,5,1345,11,35,0.0810811,-0.804878,114,16
0.433,14.98.82.230,192.168.23.89,46,358,1154,1789,6,60,5,17,-0.401639,0,171,108
0.432,221.181.185.143,192.168.23.89,878,378,94834,2451,5,60,91,227,0.714286,0.878049,6,20
0.432,192.168.23.89,81.161.63.251,53,3775,173585,5296,17186,2980,4,3,-0.183673,-0.249191,28,624
0.432,45.232.34.155,192.168.23.89,78,1086,361,6112,1,80,6,15,0.538462,-0.73913,4,800
0.431,137.116.224.184,192.168.23.89,100,199,547,1853,7,60,41,41,0.872832,-0.8,11,12
0.43,130.207.0.81,192.168.23.89,28,63,426027,7,1,61,3,10,-0.825844,-0.5,175522,3
0.43,13.209.28.104,192.168.23.89,29,935,935880,1485,1,104,5,3,-0.333333,0.957099,4,456
0.429,175.6.131.164,192.168.23.89,58,1053,2004,1361,5,1345,9,20,-0.410853,0,70,144
0.425,141.98.80.85,192.168.23.89,24,411,283070,2073,7,52,3,11,0.714286,0.507692,7,64
0.425,64.227.109.20,192.168.23.89,157,757,480325,2133,23,60,12,68,-0.952133,0,82,16
0.422,221.181.185.148,192.168.23.89,749,309,114654,2031,5,0,97,305,0.789474,0.555556,4,40
0.422,108.162.228.89,192.168.23.89,30,161,772943,233,1,80,3,11,-0.777778,0.939914,16,7
0.42,119.45.34.52,192.168.23.89,178,234,635499,1917,7,60,53,65,0.815534,0,20,60
0.418,178.73.215.171,192.168.23.89,57,346,251341,1152,2,40,15,16,0.99964,0.461929,1,159
0.417,81.161.63.100,192.168.23.89,111,315,39381,1200,9,164,9,45,0.999845,-0.365854,4,52
0.417,212.64.69.175,192.168.23.89,61,1070,1472,1481,5,1345,9,21,-0.483444,0,95,60
0.417,144.34.226.207,192.168.23.89,46,353,1086,1397,6,60,4,19,0.420345,-0.08,153,108
0.414,152.136.203.208,192.168.23.89,64,248,754,1853,5,60,6,31,-0.902174,0.185185,13,44
0.413,140.143.56.61,192.168.23.89,74,201,1152,1345,6,60,5,30,-0.526066,0,63,60
0.412,81.161.63.103,192.168.23.89,111,291,105055,1224,6,52,10,27,0.999924,-0.365854,5,104
0.412,40.70.12.248,192.168.23.89,144,152,882649,2185,7,60,58,68,0.666667,-0.8,2,108
0.411,221.131.165.86,192.168.23.89,578,352,102121,2095,5,0,62,187,0.666667,0.673913,6,60
0.41,162.142.125.38,192.168.23.89,30,608,198571,1909,1,67,5,8,0.0558979,0.485232,21450,244
0.41,150.158.161.245,192.168.23.89,58,247,889,1345,6,60,8,25,-0.959514,0.185185,12,44
0.41,40.80.146.253,192.168.23.89,99,146,557,1553,7,60,41,48,-0.54,0,76,120
0.409,145.102.6.55,192.168.23.89,336,74,54767,9,1,76,13,78,0.958879,-0.5,1242,3
0.409,172.253.11.3,192.168.23.89,21,84,450547,26,2,84,2,8,0.952064,0.5,734,3
0.409,199.30.231.14,192.168.23.89,26,73,323755,9,1,76,6,11,0.953876,0.5,825,3
0.408,27.128.244.13,192.168.23.89,36,273,1411,1821,8,60,4,14,0.552147,0,75,60
0.406,130.207.129.194,192.168.23.89,34,63,298188,12,1,68,5,12,0.662731,0.714286,23081,6
0.406,103.45.191.45,192.168.23.89,73,1168,2150,1325,5,1345,5,33,-0.260563,-0.783784,123,16
0.406,192.168.23.89,203.176.78.120,23,304,408,1144,62,88,3,9,0.963964,0.5,3,88
0.404,13.52.238.20,192.168.23.89,66,62,208581,13,1,62,2,14,0.983231,0.5,413,3
0.404,200.106.236.140,192.168.23.89,115,214,1115,1965,7,60,45,45,0.771084,-0.8,19,12
0.404,192.241.218.149,192.168.23.89,21,406,971063,1304,8,0,4,6,0.5,-0.876791,6,551
0.403,180.166.117.254,192.168.23.89,132,194,1192,2029,7,60,52,50,0.921053,0.266667,12,64
0.403,4.17.231.206,192.168.23.89,106,194,533,2029,7,180,46,46,0.74359,-0.8,20,12
0.402,162.142.125.40,192.168.23.89,23,622,233518,1017,1,164,6,4,-0.0349734,-0.554231,32079,268
0.399,40.122.76.169,192.168.23.89,23,388,274429,398,1,172,6,9,-0.0405232,-0.567839,22750,86
0.399,139.199.32.57,192.168.23.89,77,1175,5586,1301,5,1345,5,34,-0.306122,-0.783784,121,16
0.399,119.39.54.6,192.168.23.89,117,201,210,1853,7,60,39,48,0.732484,-0.8,21,12
0.399,185.220.102.246,192.168.23.89,28,289,371237,1707,7,40,4,14,0.588235,0.653333,11,52
0.398,110.43.49.112,192.168.23.89,123,199,324,1869,7,60,51,51,0.704698,-0.8,22,12
0.398,183.15.178.242,192.168.23.89,63,220,1267,1965,7,60,24,24,0.748792,0,26,60
0.396,172.253.211.76,192.168.23.89,21,80,224038,28,154,84,1,5,0.698321,-0.833333,28423,3
0.395,221.131.165.124,192.168.23.89,1087,376,59016,3324,5,0,128,335,0.833333,0.673913,4,60
0.395,52.191.166.171,192.168.23.89,36,358,1482,2201,7,60,10,9,0.929766,0,21,120
0.394,192.168.23.89,221.181.185.148,42,1814,113738,2060,2141,2220,1,16,0.0976199,-0.76,6373,24
0.394,49.233.79.152,192.168.23.89,69,240,742,1922,6,60,3,32,-0.82069,0.185185,19,44
0.393,49.232.174.152,192.168.23.89,71,237,874,1913,7,60,6,35,-0.813953,0,25,44
0.391,221.181.185.237,192.168.23.89,637,384,120911,3110,5,0,77,204,0.769231,0.761905,4,60
0.39,4.17.231.204,192.168.23.89,122,211,1174,2045,7,60,49,50,0.686275,-0.8,24,12
0.389,104.211.77.169,192.168.23.89,118,213,1036,1869,7,60,48,48,0.696203,-0.8,24,12
0.389,62.11.176.74,192.168.23.89,50,303,736,1557,379,60,5,13,-0.36413,0.302326,156,60
0.388,81.161.63.251,192.168.23.89,1074,445,173617,2496,1,116,153,273,0.6,0.883721,6,84
0.386,187.134.225.122,192.168.23.89,41,382,1785,1833,6,60,3,11,-0.317647,0.366569,211,108
0.386,4.17.231.194,192.168.23.89,121,212,1314,2045,7,180,48,50,0.675325,-0.8,25,12
0.385,202.57.17.34,192.168.23.89,66,870,5551,1454,6,1138,17,29,-0.67608,0,2016,534
0.383,192.168.23.89,61.177.172.104,49,596,539922,1716,106,264,2,14,0.44358,-0.257143,2687,172
0.381,221.181.185.19,192.168.23.89,571,393,117463,3063,5,0,67,156,0.785714,0.767442,5,60
0.381,95.211.190.197,192.168.23.89,70,79,336915,17,1,83,6,20,0.999507,-0.818182,26,1
0.38,195.54.160.250,192.168.23.89,68,998,91180,4020,4,40,12,21,0.863636,0.691807,5,284
0.38,103.147.5.89,192.168.23.89,200,1055,2598,1421,5,1345,32,72,0.704433,0,346,44
0.38,221.181.185.141,192.168.23.89,130,353,88212,2127,5,60,11,40,0.714286,0.673913,10,60
0.379,134.209.159.154,192.168.23.89,27,501,421588,2507,5,88,2,6,0.482974,-0.244444,408,112
0.378,52.146.46.244,192.168.23.89,130,208,1117,2253,7,60,49,54,0.594406,-0.8,29,12
0.373,89.190.156.31,192.168.23.89,37,378,305839,935,1,120,4,8,0.539028,0.224359,16397,161
0.372,61.177.172.104,192.168.23.89,381,248,526517,2567,1,0,62,130,0.843478,-0.5,13,60
0.37,54.36.241.161,192.168.23.89,74,372,708816,1929,10,60,5,30,-0.00275482,-0.777778,182,96
0.369,45.93.201.193,192.168.23.89,82,768,99183,4020,3,40,11,24,0.828571,0.828605,4,148
0.369,58.221.62.221,192.168.23.89,57,277,652,1357,261,60,4,27,-0.904,0.185185,21,44
0.368,192.168.23.89,221.181.185.19,45,1748,139616,2332,2263,2220,2,18,0.062041,-0.948498,10418,24
0.368,192.168.23.89,42.192.152.72,21,411,710942,2528,126,88,2,10,0.295597,0.5,83,88
0.368,180.108.224.71,192.168.23.89,52,273,929,1257,6,60,6,22,-0.388535,0.405405,110,64
0.368,120.92.79.133,192.168.23.89,102,246,705762,1801,7,60,45,45,-0.797619,0,145,120
0.367,192.168.23.89,221.131.165.124,87,1710,57613,2528,1534,2220,1,29,0.0719029,-0.948498,4969,24
0.367,195.122.226.164,192.168.23.89,99,171,384428,1445,7,60,47,47,-0.803681,0,147,120
0.367,199.188.103.138,192.168.23.89,21,88,266557,424,8,80,3,10,0.801988,0,5508,40
0.364,165.232.111.17,192.168.23.89,39,405,1104,1965,6,60,3,14,0.123348,0.696629,202,108
0.363,66.240.205.34,192.168.23.89,22,264,254777,464,2,84,4,11,0.366579,-0.456583,36271,260
0.363,187.74.213.175,192.168.23.89,33,326,1357,1288,8,60,3,13,-0.178236,0.647059,279,108
0.36,5.188.210.227,192.168.23.89,40,204,872298,577,6,104,8,17,0.947368,-0.826087,2,63
0.359,46.245.222.203,192.168.23.89,129,181,236,1633,7,60,53,54,0.680556,-0.4,23,36
0.355,162.142.125.53,192.168.23.89,21,742,316513,1872,1,164,9,5,0.999963,-0.840188,1,83
0.355,203.159.80.103,192.168.23.89,28,444,319582,2331,5,88,4,4,0.298206,-0.575758,318,104
0.354,221.181.185.29,192.168.23.89,802,407,66506,2127,5,60,100,208,0.8,0.915966,5,60
0.354,212.64.102.106,192.168.23.89,71,237,1229,2117,6,60,5,31,-0.923913,0.185185,23,44
0.354,118.70.233.206,192.168.23.89,103,235,714,1801,7,60,46,46,-0.878049,0,149,120
0.354,45.79.187.210,192.168.23.89,24,382,33793,944,5,572,6,6,0.969873,0,27,372
0.354,139.217.129.158,192.168.23.89,77,157,1161,1613,7,60,30,37,-0.876712,0,136,120
